context|end|flags|hp_id|index|line|negated|pat_id|relevant|score|section|start
Selenoproteins are involved in protein folding, degradation of misfolded membrane proteins, and control of cellular calcium homeostasis (Andersen, 2004).. Interestingly, deletion of selenoprotein P (Sepp1) in mice produces both neuronal and axonal degeneration as well as potentially reversible neurite changes in the developing brain (Caito et al., 2011).. Neuron specific ablation of selenoprotein expression causes a neurodevelopmental and neurodegenerative phenotype in mice, affecting the cerebral cortex and the hippocampus, particularly the parvalbumin (PV) positive interneuron population (Wirth et al., 2010).. Moreover, loss of PV neurons is associated with some neuropsychiatric disorders, for example, autism spectrum disorders (Sgado et al., 2013).<br>Specifically with respect to SARS p. Asp172Asn, our overexpression experiments, which we carried out in HEK293T cells, because of their high transfection efficiency and because they are commonly used to assess an impairment of localization in the mitochondria, showed that in comparison to the ectopic WT protein the level of ectopic p. Asp172Asn was significantly reduced in whole cell extracts as well as in the cytosolic fraction.. As transfection rates for both were similar this is most likely due to the mutation, suggesting reduced protein stability of mutant SARS, which is also in line with our 3D modeling results.. Intriguingly, the observed amounts of WT and mutant SARS in the nuclear fraction were similar, indicating that while the mutation seems to affect the overall stability and function of the SARS gene product, the nuclear transport properties seem to be unaffected.|119.0|{'associated'}|HP:0000729|389.0|Moreover, loss of PV neurons is associated with some neuropsychiatric disorders, for example, autism spectrum disorders (Sgado et al., 2013).<br>Specifically with respect to SARS p. Asp172Asn, our overexpression experiments, which we carried out in HEK293T cells, because of their high transfection efficiency and because they are commonly used to assess an impairment of localization in the mitochondria, showed that in comparison to the ectopic WT protein the level of ectopic p. Asp172Asn was significantly reduced in whole cell extracts as well as in the cytosolic fraction.|0.0|None|0.0|1|4 DISCUSSION|94.0
Neuron specific ablation of selenoprotein expression causes a neurodevelopmental and neurodegenerative phenotype in mice, affecting the cerebral cortex and the hippocampus, particularly the parvalbumin (PV) positive interneuron population (Wirth et al., 2010).. Moreover, loss of PV neurons is associated with some neuropsychiatric disorders, for example, autism spectrum disorders (Sgado et al., 2013).<br>Specifically with respect to SARS p. Asp172Asn, our overexpression experiments, which we carried out in HEK293T cells, because of their high transfection efficiency and because they are commonly used to assess an impairment of localization in the mitochondria, showed that in comparison to the ectopic WT protein the level of ectopic p. Asp172Asn was significantly reduced in whole cell extracts as well as in the cytosolic fraction.. As transfection rates for both were similar this is most likely due to the mutation, suggesting reduced protein stability of mutant SARS, which is also in line with our 3D modeling results.. Intriguingly, the observed amounts of WT and mutant SARS in the nuclear fraction were similar, indicating that while the mutation seems to affect the overall stability and function of the SARS gene product, the nuclear transport properties seem to be unaffected.. Loss of SARS or severe impairment of SARS function might slow down overall translation rates during cellular processes that depend on fast and reliable protein translation (e.g., in axonal growth cones: reviewed by Jung &amp: Holt, 2011: Swanger &amp: Bassell, 2011) or synaptic processes involved in learning, memory processing, and memory storage as reviewed by Bekinschtein et al.. (2010), Costa Mattioli, Sonenberg, and Richter (2009), and Gal Ben Ari et al.|145.0|set()|HP:0032320|391.0|Intriguingly, the observed amounts of WT and mutant SARS in the nuclear fraction were similar, indicating that while the mutation seems to affect the overall stability and function of the SARS gene product, the nuclear transport properties seem to be unaffected.|0.0|None|0.0|1|4 DISCUSSION|139.0
Neuron specific ablation of selenoprotein expression causes a neurodevelopmental and neurodegenerative phenotype in mice, affecting the cerebral cortex and the hippocampus, particularly the parvalbumin (PV) positive interneuron population (Wirth et al., 2010).. Moreover, loss of PV neurons is associated with some neuropsychiatric disorders, for example, autism spectrum disorders (Sgado et al., 2013).<br>Specifically with respect to SARS p. Asp172Asn, our overexpression experiments, which we carried out in HEK293T cells, because of their high transfection efficiency and because they are commonly used to assess an impairment of localization in the mitochondria, showed that in comparison to the ectopic WT protein the level of ectopic p. Asp172Asn was significantly reduced in whole cell extracts as well as in the cytosolic fraction.. As transfection rates for both were similar this is most likely due to the mutation, suggesting reduced protein stability of mutant SARS, which is also in line with our 3D modeling results.. Intriguingly, the observed amounts of WT and mutant SARS in the nuclear fraction were similar, indicating that while the mutation seems to affect the overall stability and function of the SARS gene product, the nuclear transport properties seem to be unaffected.. Loss of SARS or severe impairment of SARS function might slow down overall translation rates during cellular processes that depend on fast and reliable protein translation (e.g., in axonal growth cones: reviewed by Jung &amp: Holt, 2011: Swanger &amp: Bassell, 2011) or synaptic processes involved in learning, memory processing, and memory storage as reviewed by Bekinschtein et al.. (2010), Costa Mattioli, Sonenberg, and Richter (2009), and Gal Ben Ari et al.|261.0|set()|HP:0032321|391.0|Intriguingly, the observed amounts of WT and mutant SARS in the nuclear fraction were similar, indicating that while the mutation seems to affect the overall stability and function of the SARS gene product, the nuclear transport properties seem to be unaffected.|0.0|None|0.0|1|4 DISCUSSION|251.0
Loss of SARS or severe impairment of SARS function might slow down overall translation rates during cellular processes that depend on fast and reliable protein translation (e.g., in axonal growth cones: reviewed by Jung &amp: Holt, 2011: Swanger &amp: Bassell, 2011) or synaptic processes involved in learning, memory processing, and memory storage as reviewed by Bekinschtein et al.. (2010), Costa Mattioli, Sonenberg, and Richter (2009), and Gal Ben Ari et al.. (2012).. Similar disease mechanisms have been proposed for mutations within , which are associated with infantile hepatopathy (Casey et al., 2012), and mutations within  that cause recessive intermediate CMT disease type B (CMTRIB) (MIM# 613641) (McLaughlin et al., 2010) with a phenotype that does not only comprise peripheral neuropathy but also self abusive behavior and developmental delay.. Finally, it is also noteworthy that in the presence of a tryptophanyl tRNA deficiency, neurodegenerative symptoms can be induced by tryptamine.. Tryptamine induces axonopathy and mitochondriopathy mimicking neurodegenerative diseases via tryptophanyl tRNA deficiency (Paley, Perry, &amp: Sokolova, 2013).<br>Regarding WARS2, it is interesting to note that mutations in human mitochondrial ARSs are associated with various neurodegenerative diseases and that all other mitochondrial ARSs, were already found to be subject to pathology related mutations (Diodato, Ghezzi, &amp: Tiranti, 2014: Hallmann et al., 2014: Konovalova &amp: Tyynismaa, 2013: Schwartzentruber et al., 2014: Schwenzer, Zoll, Florentz, &amp: Sissler, 2014: Sofou et al., 2015: Suzuki, Nagao, &amp: Suzuki, 2011).|328.0|{'not', 'associated'}|HP:0009830|395.0|Similar disease mechanisms have been proposed for mutations within , which are associated with infantile hepatopathy (Casey et al., 2012), and mutations within  that cause recessive intermediate CMT disease type B (CMTRIB) (MIM# 613641) (McLaughlin et al., 2010) with a phenotype that does not only comprise peripheral neuropathy but also self abusive behavior and developmental delay.|0.0|None|0.0|1|4 DISCUSSION|307.0
Loss of SARS or severe impairment of SARS function might slow down overall translation rates during cellular processes that depend on fast and reliable protein translation (e.g., in axonal growth cones: reviewed by Jung &amp: Holt, 2011: Swanger &amp: Bassell, 2011) or synaptic processes involved in learning, memory processing, and memory storage as reviewed by Bekinschtein et al.. (2010), Costa Mattioli, Sonenberg, and Richter (2009), and Gal Ben Ari et al.. (2012).. Similar disease mechanisms have been proposed for mutations within , which are associated with infantile hepatopathy (Casey et al., 2012), and mutations within  that cause recessive intermediate CMT disease type B (CMTRIB) (MIM# 613641) (McLaughlin et al., 2010) with a phenotype that does not only comprise peripheral neuropathy but also self abusive behavior and developmental delay.. Finally, it is also noteworthy that in the presence of a tryptophanyl tRNA deficiency, neurodegenerative symptoms can be induced by tryptamine.. Tryptamine induces axonopathy and mitochondriopathy mimicking neurodegenerative diseases via tryptophanyl tRNA deficiency (Paley, Perry, &amp: Sokolova, 2013).<br>Regarding WARS2, it is interesting to note that mutations in human mitochondrial ARSs are associated with various neurodegenerative diseases and that all other mitochondrial ARSs, were already found to be subject to pathology related mutations (Diodato, Ghezzi, &amp: Tiranti, 2014: Hallmann et al., 2014: Konovalova &amp: Tyynismaa, 2013: Schwartzentruber et al., 2014: Schwenzer, Zoll, Florentz, &amp: Sissler, 2014: Sofou et al., 2015: Suzuki, Nagao, &amp: Suzuki, 2011).|383.0|{'not', 'associated'}|HP:0001263|395.0|Similar disease mechanisms have been proposed for mutations within , which are associated with infantile hepatopathy (Casey et al., 2012), and mutations within  that cause recessive intermediate CMT disease type B (CMTRIB) (MIM# 613641) (McLaughlin et al., 2010) with a phenotype that does not only comprise peripheral neuropathy but also self abusive behavior and developmental delay.|0.0|None|0.0|1|4 DISCUSSION|364.0
(2012).. Similar disease mechanisms have been proposed for mutations within , which are associated with infantile hepatopathy (Casey et al., 2012), and mutations within  that cause recessive intermediate CMT disease type B (CMTRIB) (MIM# 613641) (McLaughlin et al., 2010) with a phenotype that does not only comprise peripheral neuropathy but also self abusive behavior and developmental delay.. Finally, it is also noteworthy that in the presence of a tryptophanyl tRNA deficiency, neurodegenerative symptoms can be induced by tryptamine.. Tryptamine induces axonopathy and mitochondriopathy mimicking neurodegenerative diseases via tryptophanyl tRNA deficiency (Paley, Perry, &amp: Sokolova, 2013).<br>Regarding WARS2, it is interesting to note that mutations in human mitochondrial ARSs are associated with various neurodegenerative diseases and that all other mitochondrial ARSs, were already found to be subject to pathology related mutations (Diodato, Ghezzi, &amp: Tiranti, 2014: Hallmann et al., 2014: Konovalova &amp: Tyynismaa, 2013: Schwartzentruber et al., 2014: Schwenzer, Zoll, Florentz, &amp: Sissler, 2014: Sofou et al., 2015: Suzuki, Nagao, &amp: Suzuki, 2011).. Mitochondrial protein synthesis is central to the mitochondrial oxidative phosphorylation system (OXPHOS).. Why clinical consequences of mutations in essential genes are restricted to the brain is still unclear, however, it has been suggested before that, given the fundamental function of mitochondrial ARSs, a loss of function is incompatible with life but that low enzyme activity may be sufficient to allow uterine development yet still result in specific disorders during postnatal life (Konovalova &amp: Tyynismaa, 2013).|88.0|{'associated'}|HP:0002180|397.0|Tryptamine induces axonopathy and mitochondriopathy mimicking neurodegenerative diseases via tryptophanyl tRNA deficiency (Paley, Perry, &amp: Sokolova, 2013).<br>Regarding WARS2, it is interesting to note that mutations in human mitochondrial ARSs are associated with various neurodegenerative diseases and that all other mitochondrial ARSs, were already found to be subject to pathology related mutations (Diodato, Ghezzi, &amp: Tiranti, 2014: Hallmann et al., 2014: Konovalova &amp: Tyynismaa, 2013: Schwartzentruber et al., 2014: Schwenzer, Zoll, Florentz, &amp: Sissler, 2014: Sofou et al., 2015: Suzuki, Nagao, &amp: Suzuki, 2011).|0.0|None|0.0|1|4 DISCUSSION|62.0
(2012).. Similar disease mechanisms have been proposed for mutations within , which are associated with infantile hepatopathy (Casey et al., 2012), and mutations within  that cause recessive intermediate CMT disease type B (CMTRIB) (MIM# 613641) (McLaughlin et al., 2010) with a phenotype that does not only comprise peripheral neuropathy but also self abusive behavior and developmental delay.. Finally, it is also noteworthy that in the presence of a tryptophanyl tRNA deficiency, neurodegenerative symptoms can be induced by tryptamine.. Tryptamine induces axonopathy and mitochondriopathy mimicking neurodegenerative diseases via tryptophanyl tRNA deficiency (Paley, Perry, &amp: Sokolova, 2013).<br>Regarding WARS2, it is interesting to note that mutations in human mitochondrial ARSs are associated with various neurodegenerative diseases and that all other mitochondrial ARSs, were already found to be subject to pathology related mutations (Diodato, Ghezzi, &amp: Tiranti, 2014: Hallmann et al., 2014: Konovalova &amp: Tyynismaa, 2013: Schwartzentruber et al., 2014: Schwenzer, Zoll, Florentz, &amp: Sissler, 2014: Sofou et al., 2015: Suzuki, Nagao, &amp: Suzuki, 2011).. Mitochondrial protein synthesis is central to the mitochondrial oxidative phosphorylation system (OXPHOS).. Why clinical consequences of mutations in essential genes are restricted to the brain is still unclear, however, it has been suggested before that, given the fundamental function of mitochondrial ARSs, a loss of function is incompatible with life but that low enzyme activity may be sufficient to allow uterine development yet still result in specific disorders during postnatal life (Konovalova &amp: Tyynismaa, 2013).|303.0|{'associated'}|HP:0002180|397.0|Tryptamine induces axonopathy and mitochondriopathy mimicking neurodegenerative diseases via tryptophanyl tRNA deficiency (Paley, Perry, &amp: Sokolova, 2013).<br>Regarding WARS2, it is interesting to note that mutations in human mitochondrial ARSs are associated with various neurodegenerative diseases and that all other mitochondrial ARSs, were already found to be subject to pathology related mutations (Diodato, Ghezzi, &amp: Tiranti, 2014: Hallmann et al., 2014: Konovalova &amp: Tyynismaa, 2013: Schwartzentruber et al., 2014: Schwenzer, Zoll, Florentz, &amp: Sissler, 2014: Sofou et al., 2015: Suzuki, Nagao, &amp: Suzuki, 2011).|0.0|None|0.0|1|4 DISCUSSION|277.0
Tryptamine induces axonopathy and mitochondriopathy mimicking neurodegenerative diseases via tryptophanyl tRNA deficiency (Paley, Perry, &amp: Sokolova, 2013).<br>Regarding WARS2, it is interesting to note that mutations in human mitochondrial ARSs are associated with various neurodegenerative diseases and that all other mitochondrial ARSs, were already found to be subject to pathology related mutations (Diodato, Ghezzi, &amp: Tiranti, 2014: Hallmann et al., 2014: Konovalova &amp: Tyynismaa, 2013: Schwartzentruber et al., 2014: Schwenzer, Zoll, Florentz, &amp: Sissler, 2014: Sofou et al., 2015: Suzuki, Nagao, &amp: Suzuki, 2011).. Mitochondrial protein synthesis is central to the mitochondrial oxidative phosphorylation system (OXPHOS).. Why clinical consequences of mutations in essential genes are restricted to the brain is still unclear, however, it has been suggested before that, given the fundamental function of mitochondrial ARSs, a loss of function is incompatible with life but that low enzyme activity may be sufficient to allow uterine development yet still result in specific disorders during postnatal life (Konovalova &amp: Tyynismaa, 2013).. The high demand of energy for the maintenance of brain functions makes the central nervous system particularly sensitive to disturbances in the (mitochondrial) OXPHOS and it is conceivable that cognitive functions, being the last to develop during evolution, suffer first from imbalances in the energy supply system.. When present at crucial neurodevelopmental stages such disturbances could result in permanent damage, while other tissues or functions might not be affected, the residual WARS2 activity being sufficient to cover the demand in these cases.<br>Furthermore, synapses might be particularly vulnerable to imbalances in the cell  or energy metabolism caused by either cytoplasmic or mitochondrial class I and class II ARSs (Najmabadi et al., 2011).. As reviewed by Valnegri, Sala, and Passafaro (2012), more than 50% of ID related proteins are enriched in synaptic compartments and may be involved in synaptic plasticity, synapse formation and cytoskeleton rearrangement (see also Ropers &amp: Hamel, 2005).|287.0|set()|HP:0002172|400.0|The high demand of energy for the maintenance of brain functions makes the central nervous system particularly sensitive to disturbances in the (mitochondrial) OXPHOS and it is conceivable that cognitive functions, being the last to develop during evolution, suffer first from imbalances in the energy supply system.|0.0|None|0.0|1|4 DISCUSSION|277.0
Mitochondrial protein synthesis is central to the mitochondrial oxidative phosphorylation system (OXPHOS).. Why clinical consequences of mutations in essential genes are restricted to the brain is still unclear, however, it has been suggested before that, given the fundamental function of mitochondrial ARSs, a loss of function is incompatible with life but that low enzyme activity may be sufficient to allow uterine development yet still result in specific disorders during postnatal life (Konovalova &amp: Tyynismaa, 2013).. The high demand of energy for the maintenance of brain functions makes the central nervous system particularly sensitive to disturbances in the (mitochondrial) OXPHOS and it is conceivable that cognitive functions, being the last to develop during evolution, suffer first from imbalances in the energy supply system.. When present at crucial neurodevelopmental stages such disturbances could result in permanent damage, while other tissues or functions might not be affected, the residual WARS2 activity being sufficient to cover the demand in these cases.<br>Furthermore, synapses might be particularly vulnerable to imbalances in the cell  or energy metabolism caused by either cytoplasmic or mitochondrial class I and class II ARSs (Najmabadi et al., 2011).. As reviewed by Valnegri, Sala, and Passafaro (2012), more than 50% of ID related proteins are enriched in synaptic compartments and may be involved in synaptic plasticity, synapse formation and cytoskeleton rearrangement (see also Ropers &amp: Hamel, 2005).. Histological data, which also show a correlation between the severity of ID and the severity of dendritic spine malformations (Valnegri et al., 2012), further corroborate the hypothesis that some features of ID are caused by alterations in synaptic functions.|156.0|{'not'}|HP:0032320|401.0|When present at crucial neurodevelopmental stages such disturbances could result in permanent damage, while other tissues or functions might not be affected, the residual WARS2 activity being sufficient to cover the demand in these cases.<br>Furthermore, synapses might be particularly vulnerable to imbalances in the cell  or energy metabolism caused by either cytoplasmic or mitochondrial class I and class II ARSs (Najmabadi et al., 2011).|0.0|None|0.0|1|4 DISCUSSION|148.0
Mitochondrial protein synthesis is central to the mitochondrial oxidative phosphorylation system (OXPHOS).. Why clinical consequences of mutations in essential genes are restricted to the brain is still unclear, however, it has been suggested before that, given the fundamental function of mitochondrial ARSs, a loss of function is incompatible with life but that low enzyme activity may be sufficient to allow uterine development yet still result in specific disorders during postnatal life (Konovalova &amp: Tyynismaa, 2013).. The high demand of energy for the maintenance of brain functions makes the central nervous system particularly sensitive to disturbances in the (mitochondrial) OXPHOS and it is conceivable that cognitive functions, being the last to develop during evolution, suffer first from imbalances in the energy supply system.. When present at crucial neurodevelopmental stages such disturbances could result in permanent damage, while other tissues or functions might not be affected, the residual WARS2 activity being sufficient to cover the demand in these cases.<br>Furthermore, synapses might be particularly vulnerable to imbalances in the cell  or energy metabolism caused by either cytoplasmic or mitochondrial class I and class II ARSs (Najmabadi et al., 2011).. As reviewed by Valnegri, Sala, and Passafaro (2012), more than 50% of ID related proteins are enriched in synaptic compartments and may be involved in synaptic plasticity, synapse formation and cytoskeleton rearrangement (see also Ropers &amp: Hamel, 2005).. Histological data, which also show a correlation between the severity of ID and the severity of dendritic spine malformations (Valnegri et al., 2012), further corroborate the hypothesis that some features of ID are caused by alterations in synaptic functions.|310.0|{'not'}|HP:0002172|401.0|When present at crucial neurodevelopmental stages such disturbances could result in permanent damage, while other tissues or functions might not be affected, the residual WARS2 activity being sufficient to cover the demand in these cases.<br>Furthermore, synapses might be particularly vulnerable to imbalances in the cell  or energy metabolism caused by either cytoplasmic or mitochondrial class I and class II ARSs (Najmabadi et al., 2011).|0.0|None|0.0|1|4 DISCUSSION|300.0
In this context, it is worthwhile mentioning that various tRNA modifiers were already found to play a role in the etiology of ID as well (see Balke, Kuss, &amp: Muller, 2015 for review).. It therefore seems that tRNA modification and  aminoacylation are emerging to be among the more prominent pathways contributing to the molecular background of human cognitive disorders and in conclusion, we would like to present the notion that not only a full but also a fully functional complement of tRNAs is vital for the development and maintenance of higher brain functions.<br><h2> ACKNOWLEDGMENTS</h2>. <br>. We are very grateful to the affected individuals and their family for their participation in the study.. We thank Susanne Freier and Daniel Mehnert for expert technical assistance.. We also thank Robert Weissmann for excellent bioinformatics analyses.|36.0|{'individuals'}|HP:0032320|409.0|We are very grateful to the affected individuals and their family for their participation in the study.|0.0|None|0.0|1| ACKNOWLEDGMENTS|28.0
<br>. <h5><br><h2>Forgot your password?</h2>. <br>. Enter your email address below.<br>Email or Customer ID<br>Please check your email for instructions on resetting your password.<br>If you do not receive an email within 10 minutes, your email address may not be registered,<br>and you may need to create a new Wiley Online Library account.<br><h2>Request Username</h2>. <br>. <br>|110.0|{'not', 'may'}|HP:0031925|446.0|Enter your email address below.<br>Email or Customer ID<br>Please check your email for instructions on resetting your password.<br>If you do not receive an email within 10 minutes, your email address may not be registered,<br>and you may need to create a new Wiley Online Library account.<br><h2>Request Username</h2>|0.0|None|0.0|1|Unassigned|101.0
Entity0. A: Pedigree of family 1.. B: Pedigree of family 2.. Full symbols represent affected individuals with ID.. Arrows indicate the respective index patients.. C: Schematic representations of SARS gene and protein.|31.0|{'individuals'}|HP:0032320|3.0|Full symbols represent affected individuals with ID.|0.0|None|0.0|1|Captions|23.0
"</tr>. <tr>. <td class=""right-bordered-cell left-aligned"">Other anomalies</td>. <td class=""left-aligned"">Pes planus, thin body</td>. <td class=""left-aligned"">Pes planus, thin body</td>. <td class=""left-aligned"">−</td>"|35.0|set()|HP:0001763|177.0|"<td class=""left-aligned"">Pes planus, thin body</td>"|0.0|None|0.0|1|Table File 0|25.0
"<tr>. <td class=""right-bordered-cell left-aligned"">Other anomalies</td>. <td class=""left-aligned"">Pes planus, thin body</td>. <td class=""left-aligned"">Pes planus, thin body</td>. <td class=""left-aligned"">−</td>. <td class=""left-aligned"">−</td>"|35.0|set()|HP:0001763|178.0|"<td class=""left-aligned"">Pes planus, thin body</td>"|0.0|None|0.0|1|Table File 0|25.0
<p><b>Supp.. Figure S4</b>: SARS active site.. (A) Residues p.His170 (H170, dark blue) and F316/383 (orange) stabilize a β‐sheet of the aminoacylation domain.. p.Asp172 (D172, red) faces away from the aminoacylation core, but is located directly adjacent to the N‐terminus of the UNE‐S domain (yellow).. Light blue: ATP binding sites: pink: serine binding sites.. Orientation of (B) wild type p.Asp172 (D172, green) and (C) mutant p.Asn172 (N172, red).|24.0|set()|HP:0001041|18.0|p.Asp172 (D172, red) faces away from the aminoacylation core, but is located directly adjacent to the N‐terminus of the UNE‐S domain (yellow).|0.0|family 1|0.0|1|Table File 1|14.0
<p><b>Supp.. Table S2</b>: Primers for mutagenesis and cloning of <i>SARS</i> and <i>WARS2</i> in different expression vectors.</p>. <p><b>Supp.. Table S3</b>: Variants identified by whole‐exome sequencing in one affected (V:7) from family 2.</p>. </td>. </tr>|75.0|set()|HP:0032320|40.0|Table S3</b>: Variants identified by whole‐exome sequencing in one affected (V:7) from family 2.</p>|0.0|None|0.0|1|Table File 1|67.0
